id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
73,201402,0,56.0,0.0,0.0,5.0,86.12,461.0,,44.56,819.0,,19.99,,,,,,1050.0,,0.0,12,,0.0,,314.83,0.0,,,0.0,,819.0,,0.090634138151029,0.0,311.92,39.99,,,,,0.0,,,,0.0,,,,,,,,,1638.0,,,,71,285.0,,0.721630021341369,,,,1,648.09,,,,,,,-6.0,,,,,,
74,201408,0,64.0,0.0,1.0,5.0,,3287.0,,,1960.3,672.0,,257.0,25.13,,,,,24.0,13.0,12,760.0,26.0,269.6,,2.0,,422.0,4.0,,3920.6,,0.133832912727673,13.0,,,,,,175.0,4.0,,,5.0,8.0,175.95,,,,,,,,1960.3,3920.6,,,35,,604.08,-0.30845333657335,,,,0,,18.0,,,948.72,,,587.0,,,,881.22,271.93,
75,201402,1,87.0,0.0,1.0,1.0,,876.0,,66.14,2668.0,231.0,,,11.49,937.0,,0.0,,,0.0,12,,0.0,28.98,,0.0,563.0,,0.0,-3.0,2668.0,0.0,0.133832912727673,0.0,529.12,,0.0,-6.0,,22.0,4.0,0.0,-3.0,,5.0,22.99,10.0,0.0,-6.0,0.0,360.22,359.0,,9775.51,4000.0,360.22,360.22,38,,170.23,-0.231735369185606,0.0,,360.22,1,,8.0,-660.0,-80.0,231.87,,0.0,-55.0,0.0,0.0,360.22,133.48,0.0,0.0
76,201409,0,14.0,0.0,0.0,0.0,43.18,635.0,,,791.06,,,,51.98,,89.56,,2291.06,,0.0,12,,0.0,,215.94,0.0,,43.0,0.0,,3082.12,,0.133832912727673,0.0,,,,,,259.0,0.0,,,,0.0,259.93,,,,,,,653.28,,791.06,,,35,215.0,139.85,-0.30845333657335,,,,1,981.26,,,,,,,190.0,,,,193.89,,
77,201408,1,107.0,1.0,1.0,1.0,,341.0,76.16,22.38,390.0,,,,,,32.58,,390.0,,0.0,5,,0.0,,,0.0,,,0.0,,390.0,,0.090634138151029,0.0,81.96,,,,260.9,,0.0,,,,0.0,,,,,,,,117.76,,390.0,,,31,,,-0.411786729965823,,,,1,1565.61,,,,,,,28.0,,,,,,
79,201402,0,37.0,0.0,0.0,4.0,83.1,1206.0,,154.14,1000.0,300.0,,366.0,59.08,1106.0,19.25,0.0,3900.0,,0.0,12,,0.0,63.51,386.86,1.0,744.0,,3.0,4.0,2250.0,0.0,0.133832912727673,0.0,912.96,,0.0,4.0,,307.0,12.0,4.19,4.0,18.0,12.0,472.64,4.0,0.0,4.0,,209.3,370.0,57.77,5703.54,4710.01,209.3,209.3,45,284.0,426.8,-0.0304781166421273,,,209.3,0,764.16,22.0,-99.0,4.0,452.0,,0.0,-12.0,0.0,0.0,209.3,368.73,149.7,0.0
80,201405,0,0.0,0.0,0.0,0.0,,1406.0,,,1000.0,220.0,,331.0,63.72,503.0,,15.0,3500.0,,0.0,12,,0.0,84.85,,6.0,139.0,,8.0,1.0,1000.0,10.0,0.133832912727673,0.0,,,,1.0,,254.0,10.0,,1.0,10.0,11.0,254.89,1.0,0.0,-1.0,,184.16,503.0,,1000.0,2000.0,184.16,,44,,141.85,-0.059298901120992,,,184.16,0,,8.0,-39.0,-1.0,222.68,,0.0,644.0,0.0,0.0,,212.77,0.0,0.0
81,201401,0,55.0,0.0,0.0,1.0,,4632.0,,103.97,900.0,108.0,26.79,1037.0,,1284.0,,47.0,,102.0,48.0,12,1626.0,70.0,32.48,,9.0,1088.0,711.0,11.0,,900.0,8.0,0.133832912727673,22.0,509.56,133.97,,,,,10.0,,,31.0,11.0,,,0.0,,,,1087.0,,1800.0,,,,69,,324.16,0.721630021341369,,1672.0,,0,5315.31,6.0,,,109.97,,0.0,-45.0,0.0,0.0,,112.84,0.0,0.0
82,201408,0,34.0,0.0,0.0,1.0,,1045.0,105.3,,1000.0,409.0,98.73,,57.4,332.0,79.98,,2825.46,,0.0,6,,0.0,81.98,,0.0,244.0,464.0,0.0,4.0,3049.46,,0.133832912727673,0.0,,394.92,0.0,4.0,367.93,291.0,5.0,0.0,4.0,,8.0,459.2,4.0,,4.0,3.94,277.52,77.0,159.97,4549.46,1500.0,243.42,223.813333333333,32,,199.71,-0.354107585360257,0.0,,209.32,0,508.99,10.0,-188.0,0.0,409.92,,0.0,96.0,0.0,0.0,555.04,153.4,0.0,0.0
83,201404,0,80.0,0.0,1.0,1.0,,1004.0,83.45,36.23,400.0,466.0,91.27,,43.99,,56.0,,,,0.0,10,,0.0,93.22,,0.0,,729.0,0.0,,400.0,,0.133832912727673,0.0,168.16,456.43,,,333.82,219.0,4.0,,,,8.0,219.96,,,,,,,280.0,400.0,400.0,,,32,,485.65,-0.354107585360257,,,,0,308.3,10.0,,,466.12,,,47.0,,,,754.02,0.0,
84,201407,0,6.0,0.0,0.0,0.0,41.58,1068.0,,,1500.0,197.0,0.99,,149.85,282.0,88.27,,,,0.0,12,,0.0,50.49,207.93,0.0,239.0,778.0,0.0,-1.0,4500.0,,0.133832912727673,0.0,,0.99,0.0,-1.0,,855.0,9.0,,-1.0,,11.0,858.72,-1.0,,-81.0,,259.69,282.0,617.89,4500.0,1500.0,259.69,259.69,55,207.0,27.24,0.219380082347677,,,,0,2218.19,11.0,-1062.0,-81.0,262.97,,0.0,100.0,0.0,0.0,,78.9,64.45,0.0
85,201404,0,49.0,0.0,0.0,1.0,,706.0,,69.99,600.0,,35.99,,128.51,,,,,,0.0,10,,0.0,,,0.0,,421.0,0.0,,600.0,,0.133832912727673,0.0,139.98,71.98,,,,480.0,0.0,,,,0.0,481.29,,,,,,,,600.0,600.0,,,31,,282.71,-0.411786729965823,,,,1,2842.2,,,,,,,21.0,,,,291.7,,
86,201402,1,158.0,6.0,2.0,2.0,56.36,875.0,33.18,,500.0,308.0,,,54.45,294.0,27.99,,500.0,,0.0,12,,0.0,114.25,132.93,0.0,109.0,,0.0,21.0,500.0,0.0,0.133832912727673,0.0,,,2.0,21.0,117.95,189.0,3.0,4.0,21.0,,4.0,279.33,21.0,,21.0,,99.88,294.0,139.97,1320.0,320.0,99.88,,32,130.0,174.62,-0.354107585360257,,,,1,1430.85,15.0,-2.0,21.0,312.58,,1.0,224.0,1.0,1.0,199.76,539.62,0.0,1.0
87,201408,0,23.0,0.0,0.0,0.0,126.61,2444.0,63.69,85.95,1200.0,390.0,52.98,528.0,118.78,1330.0,,125.0,,95.0,29.0,12,2321.0,31.0,121.47,419.85,11.0,1150.0,,11.0,4.0,2700.0,10.0,0.133832912727673,2.0,495.02,98.96,0.0,4.0,370.89,466.0,10.0,,4.0,20.0,11.0,469.93,4.0,0.0,4.0,8.84,442.0,245.0,,6446.4,3200.0,294.58,442.0,68,416.0,307.95,0.648196909605187,,1672.0,147.16,0,5113.63,16.0,-1223.0,-36.0,394.93,0.0,0.0,13.0,0.0,0.0,,409.29,0.0,0.0
88,201404,0,4.0,0.0,0.0,0.0,91.28,999.0,15.99,,713.41,106.0,14.0,251.0,98.1,1398.0,,0.0,3000.0,,0.0,12,,0.0,38.04,638.96,0.0,1003.0,740.0,0.0,2.0,713.41,0.0,0.133832912727673,0.0,,14.0,0.0,2.0,15.99,417.0,8.0,5.3,2.0,8.0,9.0,606.76,30.0,0.0,2.0,0.0,132.66,367.0,,2913.41,713.41,132.66,132.66,68,501.0,159.32,0.648196909605187,0.0,,132.66,0,1566.0,11.0,-30.0,2.0,136.39,,0.0,101.0,0.0,1.0,397.98,150.11,28.44,1.0
89,201404,0,21.0,0.0,0.0,0.0,,684.0,17.97,44.87,800.0,278.0,11.21,,53.13,,53.5,,,,0.0,12,,0.0,56.87,,0.0,,527.0,0.0,,1600.0,,0.133832912727673,0.0,314.09,78.47,,,143.76,259.0,0.0,,,,0.0,375.24,,,,,,,374.54,800.0,800.0,,,45,,273.89,-0.0304781166421273,,,,1,558.34,7.0,,,398.09,,,-76.0,,,,281.64,119.15,
90,201402,1,159.0,3.0,2.0,2.0,,191.0,62.19,71.81,2500.0,,19.32,,,21.0,,,1900.0,,0.0,12,,0.0,,,0.0,15.0,,0.0,,6900.0,,0.0571981886428283,0.0,446.67,57.96,,,246.01,,0.0,,,,0.0,,,,,0.0,,17.0,,8800.0,,,,25,,,-0.411786729965823,,,,1,266.44,,,,,,0.0,-20.0,0.0,0.0,,,,0.0
92,201407,0,0.0,0.0,0.0,0.0,39.13,553.0,4.99,,800.0,,,,38.22,,51.92,,,,0.0,8,,0.0,,117.95,0.0,,,0.0,,800.0,,0.090634138151029,0.0,,,,,4.99,203.0,0.0,,,,0.0,305.76,,,,,,,288.37,800.0,800.0,,,31,116.0,0.0,-0.411786729965823,,,,1,,,,,,,,219.0,,,,45.11,,
93,201409,0,19.0,0.0,0.0,0.0,,3515.0,,55.07,1500.0,548.0,278.57,344.0,,860.0,,212.0,3300.0,81.0,52.0,12,2626.0,65.0,183.62,,9.0,853.0,900.0,10.0,18.0,3000.0,40.0,0.133832912727673,13.0,385.49,835.74,,18.0,,,7.0,,18.0,8.0,11.0,,18.0,0.0,18.0,2.62,130.96,182.0,,2400.0,6600.0,,130.96,54,,257.36,0.219380082347677,,1254.0,83.15,0,1245.11,18.0,-2661.0,1.0,581.72,0.0,1.0,67.0,1.0,1.0,,260.0,28.91,1.0
95,201408,1,6.0,0.0,0.0,0.0,304.31,565.0,114.28,36.49,800.0,,49.96,,125.25,,112.76,,,,0.0,12,,0.0,,635.3,0.0,,,0.0,,1600.0,,0.090634138151029,0.0,82.75,59.96,,,423.87,290.0,0.0,,,,0.0,293.84,,,,,,,255.88,800.0,800.0,,,36,604.0,0.0,-0.231735369185606,,,,1,1321.3,,,,,,,-18.0,,,,102.18,,
96,201408,0,51.0,0.0,0.0,1.0,56.18,604.0,,75.51,1042.07,,34.79,,79.88,,89.35,,,,0.0,12,,0.0,,393.26,0.0,,,0.0,,1042.07,,0.133832912727673,0.0,454.14,173.96,,,,171.0,0.0,,,,0.0,171.66,,,,,,,714.8,1042.07,2084.14,,,29,268.0,45.89,-0.411786729965823,,,,1,1075.05,,,,,,,-14.0,,,,88.9,,
97,201407,0,21.0,0.0,0.0,0.0,143.61,1378.0,88.96,64.36,1000.0,280.0,80.46,736.0,124.61,1169.0,44.98,0.0,500.0,,0.0,6,,0.0,110.95,400.89,8.0,1011.0,831.0,9.0,,1700.0,0.0,0.133832912727673,0.0,232.57,222.93,,,225.93,312.0,9.0,,4.0,30.0,12.0,315.9,9.0,0.0,,,,611.0,119.96,2200.0,1600.0,,,47,397.0,211.64,0.079926420595367,,,,0,473.12,13.0,,,284.89,4.44,0.0,34.0,0.0,0.0,,766.36,0.0,0.0
99,201407,0,11.0,0.0,0.0,0.0,35.84,3009.0,,,1000.0,918.0,,870.0,92.76,510.0,,,1000.0,113.0,38.0,3,2514.0,39.0,187.4,286.72,3.0,156.0,884.0,6.0,0.0,1000.0,0.0,0.133832912727673,1.0,,,0.0,0.0,,461.0,12.0,0.0,0.0,29.0,12.0,463.84,0.0,,-1.0,,100.63,510.0,,1000.0,1500.0,100.63,,46,183.0,770.8,-0.016208722718011,0.0,418.0,100.63,0,,27.0,-91.0,-1.0,1114.65,0.0,0.0,450.0,0.0,0.0,201.26,1479.47,192.0,0.0
100,201405,0,0.0,0.0,0.0,0.0,12.71,292.0,,,700.0,,20.99,,,,,,,,0.0,12,,0.0,,101.68,0.0,,,0.0,,700.0,,0.090634138151029,0.0,,41.98,,,,,0.0,,,,0.0,,,,,,,,,700.0,700.0,,,45,66.0,,-0.0304781166421273,,,,1,1487.29,,,,,,,147.0,,,,,,
102,201402,0,19.0,0.0,0.0,0.0,,707.0,,43.31,150.0,,,,203.34,,95.29,,,,0.0,6,,0.0,,,0.0,,502.0,0.0,,150.0,,0.133832912727673,0.0,129.95,,,,,281.0,0.0,,,,0.0,321.13,,,,,,,285.89,300.0,,,,35,,161.7,-0.30845333657335,,,,1,,,,,,,,27.0,,,,779.17,,
104,201401,1,179.0,3.0,1.0,2.0,131.99,529.0,75.98,50.78,1291.73,,21.68,,,,,,1291.73,,0.0,12,,0.0,,459.99,0.0,,,0.0,,1291.73,,0.090634138151029,0.0,253.91,43.37,,,75.98,,0.0,,,,0.0,,,,,,,,,2583.46,,,,48,459.0,,0.079926420595367,,,,1,1214.48,,,,,,,1.0,,,,,,
105,201408,1,28.0,0.0,0.0,0.0,,165.0,,34.29,800.0,,43.45,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,1600.0,,0.0571981886428283,0.0,274.32,108.76,,,,,0.0,,,,0.0,,,,,,,,,800.0,800.0,,,30,,,-0.411786729965823,,,,1,336.74,,,,,,,-49.0,,,,,,
106,201401,0,0.0,0.0,0.0,0.0,,223.0,26.63,28.95,260.0,,52.47,,,,,,,,0.0,6,,0.0,,,0.0,,,0.0,,260.0,,0.0571981886428283,0.0,64.93,205.94,,,133.16,,0.0,,,,0.0,,,,,,,,,520.0,,,,37,,,-0.231735369185606,,,,1,2111.95,,,,,,,4.0,,,,,,
107,201402,0,0.0,0.0,0.0,0.0,,1655.0,,,1000.0,499.0,,932.0,65.47,,,102.0,,13.0,6.0,12,489.0,7.0,183.18,,10.0,,,11.0,,1000.0,12.0,0.133832912727673,1.0,,,,,,261.0,11.0,,,20.0,12.0,261.91,,719.88,,,,,,3000.0,,,,55,,372.41,0.219380082347677,,1254.0,,0,,11.0,,,502.83,,,700.0,,,,341.51,0.0,
108,201405,0,24.0,0.0,0.0,0.0,,641.0,27.32,,1550.0,,245.91,,111.29,,39.99,,,,0.0,12,,0.0,,,0.0,,466.0,0.0,,1550.0,,0.133832912727673,0.0,,492.88,,,81.97,453.0,0.0,,,,0.0,673.09,,,,,,,39.99,1550.0,1550.0,,,52,,51.85,0.156301087833759,,,,1,2032.18,,,,,,,119.0,,,,105.54,,
109,201407,1,19.0,0.0,0.0,0.0,,217.0,76.97,32.6,800.0,,19.79,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,800.0,,0.0571981886428283,0.0,163.0,98.99,,,384.9,,0.0,,,,0.0,,,,,,,,,800.0,800.0,,,44,,,-0.059298901120992,,,,1,132.5,,,,,,,78.0,,,,,,
110,201406,1,11.0,0.0,0.0,0.0,,244.0,143.51,80.89,1500.0,,16.86,,,,,,,,0.0,12,,0.0,,,0.0,,143.0,0.0,,1500.0,,0.0571981886428283,0.0,606.18,118.02,,,629.75,,0.0,,,,0.0,,,,,,,,,1500.0,1500.0,,,62,,,0.357323965312407,,,,1,484.75,,,,,,,-77.0,,,,,,
111,201406,0,4.0,0.0,0.0,0.0,,683.0,,62.39,1000.0,118.0,20.74,,72.42,,,,,,0.0,12,,0.0,26.4,,0.0,,515.0,0.0,,1000.0,,0.133832912727673,0.0,257.95,145.18,,,,262.0,0.0,,,,0.0,301.03,,,,,,,,1000.0,1000.0,,,55,,256.26,0.219380082347677,,,,1,462.62,7.0,,,184.8,,,14.0,,,,48.85,65.81,
113,201407,0,28.0,0.0,0.0,0.0,145.29,1170.0,101.97,36.56,1000.0,604.0,102.77,298.0,63.37,974.0,,0.0,2000.0,,0.0,12,,0.0,118.48,1014.45,2.0,610.0,795.0,3.0,12.0,1000.0,0.0,0.133832912727673,0.0,105.64,885.53,7.02,12.0,449.92,223.0,9.0,3.51,12.0,8.0,12.0,225.93,12.0,0.0,12.0,0.0,175.7,396.0,,3803.87,2601.29,175.7,175.7,49,826.0,315.54,0.079926420595367,3.51,,175.7,0,0.0,29.0,-15.0,12.0,771.02,0.0,0.0,14.0,0.0,0.0,527.1,367.66,163.72,0.0
114,201401,0,41.0,0.0,0.0,1.0,,210.0,95.96,68.97,1294.58,,144.09,,,,,,1294.58,,0.0,12,,0.0,,,0.0,,,0.0,,1294.58,,0.0571981886428283,0.0,137.95,287.88,,,323.88,,0.0,,,,0.0,,,,,,,,,3883.74,,,,32,,,-0.354107585360257,,,,1,1089.97,,,,,,,46.0,,,,,,
115,201402,0,6.0,0.0,0.0,0.0,187.72,801.0,83.03,101.09,1148.0,268.0,,,111.78,430.0,54.66,,1985.86,,0.0,12,,0.0,64.99,563.21,0.0,79.0,,0.0,-5.0,1148.0,0.0,0.133832912727673,0.0,458.82,,0.0,-12.0,419.64,372.0,2.0,0.0,-5.0,,3.0,375.52,-5.0,,-14.0,0.0,169.0,430.0,114.0,2296.0,1985.86,169.0,169.0,58,560.0,379.61,0.357323965312407,0.0,,169.0,1,166.56,6.0,-155.0,-14.0,268.99,0.0,0.0,29.0,0.0,0.0,507.0,384.64,0.0,0.0
117,201403,1,,,,,,987.0,,,1000.0,113.0,,,,92.0,,,130.0,,0.0,12,,0.0,25.79,,0.0,1.0,,0.0,1.0,1000.0,,0.133832912727673,0.0,,,,1.0,,,8.0,,1.0,,10.0,,1.0,,1.0,1.35,,92.0,,1260.0,1000.0,,67.58,45,,,-0.0304781166421273,,,,0,,14.0,,,180.53,,0.0,743.0,0.0,0.0,,,66.18,0.0
118,201408,0,0.0,0.0,0.0,0.0,,157.0,84.24,,700.0,,,,,,,,700.0,,0.0,4,,0.0,,,0.0,,,0.0,,700.0,,0.0571981886428283,0.0,,,,,589.68,,0.0,,,,0.0,,,,,,,,,700.0,700.0,,,22,,,-0.690749137734589,,,,1,573.38,,,,,,,157.0,,,,,,
119,201406,0,0.0,0.0,0.0,0.0,,600.0,46.63,,2000.0,,,,26.99,,,,2500.0,,0.0,12,,0.0,,,0.0,,,0.0,,2000.0,,0.133832912727673,0.0,,,,,199.81,53.0,0.0,,,,0.0,53.99,,,,,,,,2000.0,4500.0,,,29,,0.0,-0.411786729965823,,,,1,,,,,,,,115.0,,,,33.89,,
120,201405,0,21.0,0.0,0.0,0.0,67.96,1614.0,,,1380.0,416.0,,309.0,45.13,767.0,48.48,74.0,2000.0,7.0,3.0,12,221.0,5.0,89.35,258.63,8.0,462.0,621.0,12.0,2.0,1380.0,31.0,0.133832912727673,2.0,,,3.51,2.0,,220.0,5.0,7.02,2.0,15.0,12.0,279.95,3.0,0.0,2.0,,175.7,461.0,339.36,4380.0,2880.0,175.7,,40,257.0,178.8,-0.133343746407103,3.51,,175.7,0,262.16,14.0,-7.0,2.0,418.84,2.26,0.0,199.0,0.0,0.0,527.1,355.91,0.0,0.0
121,201404,0,0.0,0.0,0.0,0.0,,218.0,,,153.78,,,,,,27.78,,150.0,,0.0,12,,0.0,,,0.0,,,0.0,,353.78,,0.0571981886428283,0.0,,,,,,,0.0,,,,0.0,,,,,,,,222.24,153.78,153.78,,,38,,,-0.231735369185606,,,,1,416.66,,,,,,,218.0,,,,,,
122,201402,1,169.0,3.0,1.0,1.0,,357.0,50.1,223.51,1275.0,,,,,,187.18,,1275.0,,0.0,12,,0.0,,,0.0,,,0.0,,1275.0,,0.090634138151029,0.0,223.51,,,,350.7,,0.0,,,,0.0,,,,,,,,325.36,2550.0,,,,54,,,0.219380082347677,,,,1,1006.37,,,,,,,24.0,,,,,,
124,201405,0,111.0,1.0,1.0,1.0,85.95,2450.0,,,1000.0,,,239.0,55.89,,56.97,35.0,1981.12,31.0,17.0,12,629.0,28.0,,137.89,6.0,,711.0,7.0,,1000.0,,0.133832912727673,11.0,,,,,,278.0,5.0,,,11.0,10.0,279.5,,0.0,,,,,238.9,1000.0,1000.0,,,31,136.0,205.91,-0.411786729965823,,836.0,,0,,,,,,,,273.0,,,,152.0,,
125,201405,0,0.0,0.0,0.0,0.0,36.49,455.0,173.25,,1776.05,,16.53,,1.94,320.0,21.45,,1000.0,,0.0,12,,0.0,,255.43,0.0,0.0,,0.0,5.0,1776.05,0.0,0.090634138151029,0.0,,115.71,3.68,5.0,607.96,9.0,0.0,3.68,5.0,,0.0,15.52,5.0,,4.0,0.0,184.16,320.0,150.15,2776.05,1776.05,184.16,184.16,48,175.0,,0.079926420595367,,,184.16,1,351.18,,-24.0,4.0,,,0.0,121.0,0.0,0.0,552.48,,,0.0
126,201404,1,107.0,1.0,1.0,2.0,48.59,418.0,70.18,74.67,1200.0,,,,,,,,,,0.0,12,,0.0,,340.13,0.0,,,0.0,,1200.0,,0.090634138151029,0.0,272.74,,,,140.37,,0.0,,,,0.0,,,,,,,,,1200.0,1200.0,,,47,220.0,,0.079926420595367,,,,1,327.26,,,,,,,-38.0,,,,,,
128,201402,0,16.0,0.0,0.0,0.0,512.17,1915.0,280.96,135.95,1500.0,656.0,123.97,670.0,318.9,99.0,257.81,212.0,200.0,24.0,9.0,12,1010.0,15.0,298.23,1011.7,11.0,15.0,,11.0,-5.0,1700.0,116.0,0.133832912727673,6.0,165.94,211.95,,-5.0,568.92,601.0,12.0,,-5.0,46.0,12.0,607.84,-5.0,0.0,-5.0,0.0,,99.0,495.64,3400.0,,,103.76,28,1003.0,653.73,-0.411786729965823,,836.0,,0,906.08,19.0,-21.0,,663.84,,0.0,15.0,0.0,0.0,,666.25,0.0,0.0
129,201408,0,46.0,0.0,0.0,1.0,76.47,444.0,57.49,,800.0,,33.53,,,364.0,24.1,,1862.56,,0.0,12,,0.0,,152.95,0.0,171.0,,0.0,24.0,1600.0,0.0,0.090634138151029,0.0,,234.71,2.94,24.0,204.95,,0.0,2.94,24.0,,0.0,,24.0,,,,,364.0,120.53,1265.64,800.0,147.09,,37,152.0,,-0.231735369185606,2.94,,147.09,1,137.47,,-15.0,,,,2.0,102.0,2.0,2.0,147.09,,,2.0
130,201408,0,16.0,0.0,0.0,0.0,71.97,511.0,66.93,,500.0,,0.98,,,,,,1000.0,,0.0,10,,0.0,,251.95,0.0,,281.0,0.0,,500.0,,0.090634138151029,0.0,,0.98,,,310.95,,0.0,,,,0.0,,,,,,,,,500.0,500.0,,,33,249.0,,-0.354107585360257,,,,1,622.82,,,,,,,154.0,,,,,,
131,201401,0,0.0,0.0,0.0,0.0,37.35,479.0,29.99,18.88,250.0,,,,,,,,250.0,,0.0,12,,0.0,,91.38,0.0,,,0.0,,250.0,,0.090634138151029,0.0,37.77,,,,119.96,,0.0,,,,0.0,,,,,,,,,500.0,,,,57,90.0,,0.319424920164188,,,,1,2150.03,,,,,,,20.0,,,,,,
132,201408,0,1.0,0.0,0.0,0.0,,301.0,39.98,124.22,3000.0,,41.48,,,,74.86,,,,0.0,12,,0.0,,,0.0,,,0.0,,6000.0,,0.090634138151029,0.0,515.82,82.97,,,119.95,,0.0,,,,0.0,,,,,,,,374.32,3000.0,,,,73,,,0.721630021341369,,,,1,3010.16,,,,,,,35.0,,,,,,
133,201407,0,0.0,0.0,0.0,0.0,48.69,596.0,32.97,,2400.0,,71.03,,70.57,275.0,,,4500.0,,0.0,12,,0.0,,340.83,0.0,0.0,,0.0,0.0,7700.0,,0.133832912727673,0.0,,497.21,0.0,0.0,65.95,388.0,0.0,,0.0,,0.0,494.05,0.0,,0.0,0.0,198.03,275.0,,4400.0,2400.0,198.03,198.03,41,229.0,114.6,-0.133343746407103,,,,1,84.61,,-2.0,0.0,,,0.0,50.0,0.0,0.0,,31.1,,0.0
134,201406,1,156.0,3.0,1.0,1.0,,177.0,108.16,,919.0,,23.85,,,114.0,,,,,0.0,12,,0.0,,,0.0,1.0,,0.0,9.0,919.0,,0.0571981886428283,0.0,,166.95,,9.0,865.28,,0.0,,9.0,,0.0,,9.0,,9.0,2.25,,114.0,,1434.32,919.0,,112.58,53,,,0.219380082347677,,,,1,74.67,,,,,,0.0,26.0,0.0,0.0,,,,0.0
136,201407,0,,,,,,2916.0,,,1200.0,,,194.0,,882.0,,12.0,2418.97,33.0,23.0,12,1297.0,39.0,,,7.0,820.0,,8.0,2.0,1200.0,3.0,0.133832912727673,16.0,,,,2.0,,,3.0,,2.0,9.0,3.0,,2.0,0.0,2.0,0.0,259.69,347.0,,7584.78,1923.42,259.69,259.69,33,,,-0.354107585360257,0.0,836.0,259.69,0,,,-1528.0,2.0,,0.0,0.0,1216.0,0.0,0.0,,,,0.0
137,201405,0,0.0,0.0,0.0,0.0,,805.0,,,1000.0,314.0,,,,396.0,,,2800.0,,0.0,12,,0.0,68.94,,0.0,63.0,,0.0,0.0,1000.0,0.0,0.133832912727673,0.0,,,0.0,0.0,,,3.0,0.0,0.0,,6.0,,0.0,,-29.0,0.0,184.16,396.0,,2000.0,1000.0,184.16,184.16,59,,358.45,0.357323965312407,0.0,,184.16,1,,7.0,-228.0,-33.0,482.58,0.0,0.0,805.0,0.0,0.0,552.48,287.95,167.67,0.0
138,201406,0,6.0,0.0,0.0,0.0,,1455.0,,224.92,3000.0,633.0,,256.0,,1102.0,,0.0,3069.99,5.0,0.0,12,271.0,0.0,212.93,,9.0,823.0,10.0,11.0,,,0.0,0.133832912727673,0.0,329.87,,,,,,6.0,,2.0,6.0,7.0,,6.0,0.0,,,,736.0,,793.94,,,,55,,246.31,0.219380082347677,,,,0,433.2,11.0,-11.0,,805.67,0.0,0.0,32.0,0.0,0.0,,328.4,169.81,0.0
140,201408,1,107.0,1.0,2.0,2.0,68.64,1133.0,119.99,43.48,700.0,267.0,,19.0,124.99,,,,700.0,,0.0,10,,0.0,59.64,281.96,0.0,,,1.0,,700.0,,0.133832912727673,0.0,173.93,,,,359.99,485.0,5.0,,,2.0,11.0,488.6,,,,,,,,,700.0,,,30,280.0,373.15,-0.411786729965823,,,,0,595.63,9.0,,,267.18,,,63.0,,,,249.89,0.0,
141,201401,0,45.0,0.0,0.0,9.0,43.86,730.0,8.84,92.54,2000.0,159.0,,,,292.0,78.11,,2000.0,,0.0,12,,0.0,31.98,290.95,0.0,0.0,,0.0,4.0,2000.0,0.0,0.133832912727673,0.0,647.78,,4.19,4.0,61.88,,0.0,8.38,4.0,,0.0,,4.0,,3.0,4.19,209.58,292.0,624.88,5000.0,1000.0,209.58,209.58,48,197.0,183.4,0.079926420595367,,,,1,630.82,5.0,-12.0,3.0,159.94,,0.0,-28.0,0.0,0.0,838.32,184.23,0.0,0.0
142,201408,0,26.0,0.0,0.0,0.0,,252.0,59.99,137.13,1000.0,,73.32,,,,,,2000.0,,0.0,12,,0.0,,,0.0,,192.0,0.0,,1000.0,,0.0571981886428283,0.0,336.25,169.97,,,59.99,,0.0,,,,0.0,,,,,,,,,1000.0,1000.0,,,32,,,-0.354107585360257,,,,1,833.9,,,,,,,0.0,,,,,,
143,201406,0,51.0,0.0,0.0,1.0,94.45,516.0,118.41,92.88,400.0,,21.19,,,,8.79,,1315.9,,0.0,4,,0.0,,442.39,0.0,,,0.0,,2341.5,,0.090634138151029,0.0,579.73,105.95,,,640.73,,0.0,,,,0.0,,,,,,,,43.96,2356.08,1581.47,,,30,436.0,,-0.411786729965823,,,,1,1087.01,,,,,,,10.0,,,,,,
