id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_13,VAR_14,VAR_15,VAR_17,VAR_19,VAR_20,VAR_23,VAR_24,VAR_25,VAR_27,VAR_29,VAR_30,VAR_31,VAR_33,VAR_34,VAR_35,VAR_37,VAR_38,VAR_39,VAR_40,VAR_42,VAR_46,VAR_51,VAR_52,VAR_53,VAR_54,VAR_57,VAR_59,VAR_65,VAR_66,VAR_67,VAR_71,VAR_72,VAR_74,VAR_76,VAR_77
114,201401,0,41.0,0.0,0.0,1.0,,210.0,95.96,68.97,1294.58,,144.09,,,,1294.58,0.0,12,,,0.0,,,1294.58,,0.0,137.95,287.88,,323.88,,0.0,,,,,3883.74,,32,,1089.97,,,,46.0,,,
115,201402,0,6.0,0.0,0.0,0.0,187.72,801.0,83.03,101.09,1148.0,268.0,,111.78,430.0,54.66,1985.86,0.0,12,64.99,563.21,0.0,,-5.0,1148.0,0.0,0.0,458.82,,-12.0,419.64,372.0,2.0,-5.0,-5.0,430.0,114.0,2296.0,1985.86,58,379.61,166.56,6.0,-155.0,0.0,29.0,0.0,384.64,0.0
117,201403,1,,,,,,987.0,,,1000.0,113.0,,,92.0,,130.0,0.0,12,25.79,,0.0,,1.0,1000.0,,0.0,,,1.0,,,8.0,1.0,1.0,92.0,,1260.0,1000.0,45,,,14.0,,0.0,743.0,0.0,,66.18
118,201408,0,0.0,0.0,0.0,0.0,,157.0,84.24,,700.0,,,,,,700.0,0.0,4,,,0.0,,,700.0,,0.0,,,,589.68,,0.0,,,,,700.0,700.0,22,,573.38,,,,157.0,,,
119,201406,0,0.0,0.0,0.0,0.0,,600.0,46.63,,2000.0,,,26.99,,,2500.0,0.0,12,,,0.0,,,2000.0,,0.0,,,,199.81,53.0,0.0,,,,,2000.0,4500.0,29,0.0,,,,,115.0,,33.89,
120,201405,0,21.0,0.0,0.0,0.0,67.96,1614.0,,,1380.0,416.0,,45.13,767.0,48.48,2000.0,3.0,12,89.35,258.63,8.0,621.0,2.0,1380.0,31.0,2.0,,,2.0,,220.0,5.0,2.0,3.0,461.0,339.36,4380.0,2880.0,40,178.8,262.16,14.0,-7.0,0.0,199.0,0.0,355.91,0.0
121,201404,0,0.0,0.0,0.0,0.0,,218.0,,,153.78,,,,,27.78,150.0,0.0,12,,,0.0,,,353.78,,0.0,,,,,,0.0,,,,222.24,153.78,153.78,38,,416.66,,,,218.0,,,
122,201402,1,169.0,3.0,1.0,1.0,,357.0,50.1,223.51,1275.0,,,,,187.18,1275.0,0.0,12,,,0.0,,,1275.0,,0.0,223.51,,,350.7,,0.0,,,,325.36,2550.0,,54,,1006.37,,,,24.0,,,
124,201405,0,111.0,1.0,1.0,1.0,85.95,2450.0,,,1000.0,,,55.89,,56.97,1981.12,17.0,12,,137.89,6.0,711.0,,1000.0,,11.0,,,,,278.0,5.0,,,,238.9,1000.0,1000.0,31,205.91,,,,,273.0,,152.0,
125,201405,0,0.0,0.0,0.0,0.0,36.49,455.0,173.25,,1776.05,,16.53,1.94,320.0,21.45,1000.0,0.0,12,,255.43,0.0,,5.0,1776.05,0.0,0.0,,115.71,5.0,607.96,9.0,0.0,5.0,5.0,320.0,150.15,2776.05,1776.05,48,,351.18,,-24.0,0.0,121.0,0.0,,
126,201404,1,107.0,1.0,1.0,2.0,48.59,418.0,70.18,74.67,1200.0,,,,,,,0.0,12,,340.13,0.0,,,1200.0,,0.0,272.74,,,140.37,,0.0,,,,,1200.0,1200.0,47,,327.26,,,,-38.0,,,
128,201402,0,16.0,0.0,0.0,0.0,512.17,1915.0,280.96,135.95,1500.0,656.0,123.97,318.9,99.0,257.81,200.0,9.0,12,298.23,1011.7,11.0,,-5.0,1700.0,116.0,6.0,165.94,211.95,-5.0,568.92,601.0,12.0,-5.0,-5.0,99.0,495.64,3400.0,,28,653.73,906.08,19.0,-21.0,0.0,15.0,0.0,666.25,0.0
129,201408,0,46.0,0.0,0.0,1.0,76.47,444.0,57.49,,800.0,,33.53,,364.0,24.1,1862.56,0.0,12,,152.95,0.0,,24.0,1600.0,0.0,0.0,,234.71,24.0,204.95,,0.0,24.0,24.0,364.0,120.53,1265.64,800.0,37,,137.47,,-15.0,2.0,102.0,2.0,,
130,201408,0,16.0,0.0,0.0,0.0,71.97,511.0,66.93,,500.0,,0.98,,,,1000.0,0.0,10,,251.95,0.0,281.0,,500.0,,0.0,,0.98,,310.95,,0.0,,,,,500.0,500.0,33,,622.82,,,,154.0,,,
131,201401,0,0.0,0.0,0.0,0.0,37.35,479.0,29.99,18.88,250.0,,,,,,250.0,0.0,12,,91.38,0.0,,,250.0,,0.0,37.77,,,119.96,,0.0,,,,,500.0,,57,,2150.03,,,,20.0,,,
132,201408,0,1.0,0.0,0.0,0.0,,301.0,39.98,124.22,3000.0,,41.48,,,74.86,,0.0,12,,,0.0,,,6000.0,,0.0,515.82,82.97,,119.95,,0.0,,,,374.32,3000.0,,73,,3010.16,,,,35.0,,,
133,201407,0,0.0,0.0,0.0,0.0,48.69,596.0,32.97,,2400.0,,71.03,70.57,275.0,,4500.0,0.0,12,,340.83,0.0,,0.0,7700.0,,0.0,,497.21,0.0,65.95,388.0,0.0,0.0,0.0,275.0,,4400.0,2400.0,41,114.6,84.61,,-2.0,0.0,50.0,0.0,31.1,
134,201406,1,156.0,3.0,1.0,1.0,,177.0,108.16,,919.0,,23.85,,114.0,,,0.0,12,,,0.0,,9.0,919.0,,0.0,,166.95,9.0,865.28,,0.0,9.0,9.0,114.0,,1434.32,919.0,53,,74.67,,,0.0,26.0,0.0,,
136,201407,0,,,,,,2916.0,,,1200.0,,,,882.0,,2418.97,23.0,12,,,7.0,,2.0,1200.0,3.0,16.0,,,2.0,,,3.0,2.0,2.0,347.0,,7584.78,1923.42,33,,,,-1528.0,0.0,1216.0,0.0,,
137,201405,0,0.0,0.0,0.0,0.0,,805.0,,,1000.0,314.0,,,396.0,,2800.0,0.0,12,68.94,,0.0,,0.0,1000.0,0.0,0.0,,,0.0,,,3.0,0.0,0.0,396.0,,2000.0,1000.0,59,358.45,,7.0,-228.0,0.0,805.0,0.0,287.95,167.67
138,201406,0,6.0,0.0,0.0,0.0,,1455.0,,224.92,3000.0,633.0,,,1102.0,,3069.99,0.0,12,212.93,,9.0,10.0,,,0.0,0.0,329.87,,,,,6.0,2.0,6.0,736.0,,793.94,,55,246.31,433.2,11.0,-11.0,0.0,32.0,0.0,328.4,169.81
140,201408,1,107.0,1.0,2.0,2.0,68.64,1133.0,119.99,43.48,700.0,267.0,,124.99,,,700.0,0.0,10,59.64,281.96,0.0,,,700.0,,0.0,173.93,,,359.99,485.0,5.0,,,,,,700.0,30,373.15,595.63,9.0,,,63.0,,249.89,0.0
141,201401,0,45.0,0.0,0.0,9.0,43.86,730.0,8.84,92.54,2000.0,159.0,,,292.0,78.11,2000.0,0.0,12,31.98,290.95,0.0,,4.0,2000.0,0.0,0.0,647.78,,4.0,61.88,,0.0,4.0,4.0,292.0,624.88,5000.0,1000.0,48,183.4,630.82,5.0,-12.0,0.0,-28.0,0.0,184.23,0.0
142,201408,0,26.0,0.0,0.0,0.0,,252.0,59.99,137.13,1000.0,,73.32,,,,2000.0,0.0,12,,,0.0,192.0,,1000.0,,0.0,336.25,169.97,,59.99,,0.0,,,,,1000.0,1000.0,32,,833.9,,,,0.0,,,
143,201406,0,51.0,0.0,0.0,1.0,94.45,516.0,118.41,92.88,400.0,,21.19,,,8.79,1315.9,0.0,4,,442.39,0.0,,,2341.5,,0.0,579.73,105.95,,640.73,,0.0,,,,43.96,2356.08,1581.47,30,,1087.01,,,,10.0,,,
144,201409,1,43.0,0.0,0.0,7.0,255.92,457.0,29.99,,1400.0,,,,410.0,251.43,2000.0,0.0,12,,591.87,0.0,224.0,22.0,2800.0,0.0,0.0,,,16.0,59.99,,0.0,22.0,22.0,410.0,496.89,,2400.0,44,,1693.61,,-16.0,1.0,269.0,1.0,,
145,201409,0,21.0,0.0,0.0,0.0,,2693.0,,,910.49,485.0,,,,46.24,910.49,8.0,3,102.71,,2.0,535.0,,910.49,7.0,5.0,,,,,,1.0,,,,323.68,,910.49,45,595.74,2922.01,14.0,,,202.0,,548.69,232.08
146,201405,0,11.0,0.0,0.0,0.0,25.91,704.0,147.16,68.08,500.0,251.0,45.98,155.42,,5.47,2067.17,0.0,5,125.95,181.37,0.0,499.0,,500.0,,0.0,176.62,45.98,,290.45,371.0,0.0,,,,38.29,500.0,500.0,33,377.9,881.3,2.0,,,-86.0,,404.82,0.0
147,201402,1,141.0,2.0,1.0,1.0,28.78,2706.0,,18.66,568.83,,,41.06,,66.47,568.83,28.0,12,,143.94,1.0,,,568.83,,9.0,55.98,,,,196.0,0.0,,,,265.9,1137.66,,45,0.0,250.0,,,,25.0,,25.82,
148,201408,0,0.0,0.0,0.0,0.0,21.73,1115.0,49.15,,1000.0,308.0,26.23,13.08,388.0,29.28,3000.0,0.0,10,66.08,152.11,0.0,,12.0,1000.0,0.0,0.0,,209.84,12.0,344.05,59.0,12.0,12.0,12.0,388.0,234.24,2500.0,1000.0,44,201.48,939.19,21.0,-11.0,0.0,19.0,0.0,196.05,152.1
149,201408,0,0.0,0.0,0.0,0.0,13.5,627.0,,,807.0,,,27.89,,,,0.0,12,,27.0,0.0,,,1157.0,,0.0,,,,,55.0,0.0,,,,,807.0,807.0,47,73.31,,,,,368.0,,68.77,
150,201405,1,177.0,3.0,1.0,3.0,51.92,876.0,,,1000.0,266.0,39.19,21.49,430.0,,600.0,0.0,12,84.62,415.36,0.0,,24.0,1000.0,0.0,0.0,,313.52,24.0,,85.0,3.0,24.0,24.0,277.0,,2300.0,2300.0,37,223.27,265.67,9.0,-903.0,2.0,59.0,2.0,248.31,0.0
151,201408,0,6.0,0.0,0.0,0.0,25.78,4225.0,208.34,,560.0,2503.0,,158.29,186.0,,,52.0,3,441.62,180.46,0.0,385.0,-3.0,560.0,5.0,6.0,,,-3.0,939.78,499.0,10.0,-3.0,-3.0,186.0,,2560.0,560.0,57,1031.65,7852.82,42.0,-25.0,0.0,221.0,0.0,1112.15,1096.32
153,201408,0,16.0,0.0,0.0,0.0,145.27,1258.0,74.67,68.73,2252.69,745.0,151.6,66.66,1077.0,123.98,4000.0,0.0,12,316.97,271.87,5.0,559.0,0.0,2252.69,0.0,0.0,68.73,189.25,-1.0,434.12,182.0,10.0,1.0,3.0,246.0,241.29,11035.71,6252.69,57,379.0,148.4,34.0,-58.0,0.0,68.0,0.0,1203.12,91.54
154,201409,0,16.0,0.0,0.0,0.0,25.49,1786.0,,,2432.26,254.0,,,848.0,,5432.26,8.0,12,92.96,50.98,8.0,948.0,12.0,7296.78,31.0,2.0,,,0.0,,,5.0,12.0,12.0,211.0,,13000.0,7432.26,45,,,5.0,-147.0,0.0,468.0,0.0,,0.0
155,201403,1,0.0,0.0,0.0,0.0,,1034.0,15.19,41.19,2458.39,674.0,,43.49,841.0,,12514.64,0.0,12,192.6,,1.0,,76.0,4963.27,0.0,0.0,205.96,,17.0,75.97,173.0,4.0,76.0,76.0,162.0,,16468.15,7958.39,33,145.49,205.95,22.0,-3883.0,2.0,88.0,3.0,193.86,0.0
156,201403,0,0.0,0.0,0.0,0.0,49.74,452.0,4.99,,751.62,,163.44,,,40.05,,0.0,12,,348.18,0.0,,,751.62,,0.0,,326.9,,9.99,,0.0,,,,200.26,751.62,751.62,33,,250.0,,,,132.0,,,
157,201405,0,52.0,0.0,0.0,1.0,49.99,893.0,,43.99,1000.0,842.0,21.99,74.92,,,,0.0,12,251.75,249.95,0.0,,,1000.0,,0.0,219.96,109.98,,,256.0,4.0,,,,,1000.0,,31,426.47,1014.36,13.0,,,7.0,,1316.56,0.0
158,201408,0,20.0,0.0,0.0,0.0,109.28,808.0,104.97,101.46,943.45,344.0,26.73,176.76,,39.96,,0.0,12,100.44,271.89,0.0,,,1886.9,,0.0,335.9,106.94,,209.95,549.0,2.0,,,,79.93,943.45,943.45,37,387.07,1632.42,7.0,,,1.0,,389.66,0.0
159,201402,1,169.0,3.0,1.0,1.0,,312.0,43.19,149.08,1000.0,,,,,84.98,1000.0,0.0,12,,,0.0,,,1000.0,,0.0,749.8,,,43.19,,0.0,,,,142.97,2000.0,,47,,148.1,,,,27.0,,,
160,201409,0,22.0,0.0,0.0,0.0,,333.0,,,400.0,,,,,51.98,400.0,0.0,8,,,0.0,190.0,,400.0,,0.0,,,,,,0.0,,,,155.95,,400.0,38,,712.0,,,,333.0,,,
161,201409,1,0.0,0.0,0.0,0.0,,2586.0,,,1500.0,938.0,,,989.0,,,6.0,12,252.04,,0.0,,2.0,,0.0,3.0,,,2.0,,,8.0,2.0,29.0,565.0,,2156.14,2000.0,54,112.0,,48.0,-10.0,0.0,790.0,2.0,475.85,403.22
162,201408,0,21.0,0.0,0.0,0.0,24.38,1257.0,42.5,,1200.0,673.0,,113.0,909.0,,3650.0,0.0,10,157.68,121.94,5.0,798.0,-4.0,1200.0,0.0,0.0,,,-4.0,340.0,442.0,10.0,-4.0,-4.0,422.0,,4800.0,1850.0,46,467.44,668.9,18.0,-661.0,0.0,161.0,0.0,462.79,0.0
163,201406,1,54.0,0.0,0.0,1.0,143.94,622.0,157.79,154.13,2971.59,,22.48,45.58,,62.61,,0.0,12,,533.33,0.0,128.0,,2971.59,9.0,0.0,879.93,44.96,,706.11,250.0,0.0,,,,217.33,2971.59,2971.59,36,54.67,12.25,,,,3.0,,230.78,
164,201409,0,0.0,0.0,0.0,0.0,128.87,440.0,56.63,213.47,548.46,,144.14,,,73.86,548.46,0.0,5,,416.68,0.0,,,548.46,,0.0,657.8,347.51,,146.42,,0.0,,,,199.86,,548.46,29,,40.23,,,,2.0,,,
165,201406,1,0.0,0.0,0.0,0.0,45.8,641.0,,,954.47,,62.38,83.53,265.0,,1910.43,0.0,12,,271.9,0.0,,-2.0,4908.94,,0.0,,311.91,-2.0,,335.0,0.0,-2.0,-2.0,59.0,,4775.33,1954.47,34,33.89,577.58,,-710.0,0.0,135.0,0.0,95.52,
166,201407,0,34.0,0.0,0.0,1.0,68.46,2433.0,62.98,,1196.0,661.0,,79.97,760.0,,3639.5,13.0,12,159.85,273.85,7.0,346.0,29.0,1196.0,11.0,4.0,,,29.0,125.97,319.0,9.0,29.0,29.0,390.0,,3114.5,1500.0,39,657.69,,14.0,-23.0,6.0,209.0,7.0,647.36,255.15
167,201406,0,14.0,0.0,0.0,0.0,111.29,2799.0,113.77,33.55,1492.0,745.0,78.8,90.94,1472.0,27.73,4200.0,38.0,12,155.09,779.11,10.0,247.0,2.0,2992.0,7.0,4.0,234.85,551.71,2.0,788.46,426.0,11.0,7.0,7.0,363.0,194.11,6392.0,1492.0,41,815.65,3446.73,19.0,-11.0,0.0,-61.0,0.0,680.48,271.5
168,201408,1,16.0,0.0,0.0,0.0,,232.0,39.19,53.98,2600.0,,95.96,,294.0,,1100.0,0.0,12,,,0.0,196.0,-7.0,6300.0,,0.0,161.94,95.96,-7.0,195.96,,0.0,-7.0,-7.0,294.0,,4800.0,2600.0,59,,846.06,,-145.0,0.0,28.0,0.0,,
169,201407,0,18.0,0.0,0.0,0.0,518.86,1919.0,75.29,,1000.0,296.0,38.78,61.98,,131.94,,5.0,12,164.29,950.7,5.0,48.0,,1000.0,4.0,3.0,,193.93,,209.93,61.0,4.0,,,,459.4,1000.0,1000.0,39,198.07,1026.64,7.0,,,153.0,,127.79,0.0
171,201404,0,0.0,0.0,0.0,0.0,,313.0,35.71,23.99,1000.0,,47.59,,,47.69,1800.0,0.0,12,,,0.0,,,2000.0,,0.0,95.97,237.95,,250.0,,0.0,,,,95.38,1000.0,1000.0,53,,499.8,,,,6.0,,,
172,201406,1,0.0,0.0,0.0,0.0,,359.0,121.6,91.27,330.0,,101.63,,,86.46,,0.0,12,,,0.0,,,330.0,,0.0,306.21,396.96,,363.86,,0.0,,,,355.91,330.0,330.0,46,,123.4,,,,15.0,,,
173,201403,0,0.0,0.0,0.0,0.0,25.4,992.0,19.99,57.31,1000.0,141.0,51.16,23.99,,32.29,,0.0,12,35.48,177.8,0.0,,,1000.0,,0.0,171.95,93.5,,39.98,47.0,4.0,,,,96.87,1000.0,1000.0,43,59.48,1060.26,4.0,,,80.0,,59.48,0.0
174,201404,0,19.0,0.0,0.0,0.0,222.17,2907.0,27.9,167.31,2000.0,767.0,87.39,,1730.0,56.26,3000.0,29.0,12,169.94,1880.98,9.0,340.0,4.0,2000.0,0.0,15.0,1108.73,611.73,4.0,165.36,,12.0,4.0,4.0,239.0,393.82,4800.0,4000.0,61,370.68,268.64,19.0,-25.0,0.0,28.0,0.0,1209.66,93.44
176,201409,1,0.0,0.0,0.0,0.0,16.18,364.0,7.14,3.99,2454.88,,,,364.0,19.99,2454.88,0.0,12,,48.56,0.0,,14.0,2454.88,,0.0,3.99,,6.0,49.98,,0.0,14.0,14.0,364.0,59.99,,2454.88,40,,4255.74,,-11.0,0.0,29.0,0.0,,
177,201404,0,0.0,0.0,0.0,0.0,71.11,3434.0,15.99,39.99,1500.0,23.0,,149.39,408.0,37.78,1429.64,3.0,12,11.99,170.9,0.0,,-1.0,1500.0,0.0,15.0,69.98,,-1.0,15.99,310.0,2.0,0.0,0.0,408.0,113.34,2214.82,4429.64,31,219.69,,2.0,-20.0,0.0,4.0,0.0,286.03,0.0
178,201407,1,21.0,0.0,0.0,0.0,65.65,694.0,,,400.0,293.0,,36.98,,,,0.0,5,63.09,491.84,0.0,186.0,,400.0,,0.0,,,,,36.0,0.0,,,,,400.0,400.0,32,307.55,1090.54,7.0,,,281.0,,565.22,148.29
179,201403,0,0.0,0.0,0.0,0.0,29.74,1076.0,,84.58,1000.0,439.0,128.64,,691.0,,1000.0,0.0,10,108.99,59.49,0.0,,,1000.0,0.0,0.0,253.76,385.93,,,,5.0,-12.0,13.0,691.0,,2000.0,3000.0,47,79.85,358.48,7.0,-12.0,0.0,67.0,0.0,81.16,0.0
180,201404,0,0.0,0.0,0.0,0.0,265.82,2553.0,11.99,136.45,1000.0,774.0,38.82,648.9,778.0,147.0,5400.0,18.0,12,782.64,657.47,0.0,,-3.0,1000.0,0.0,5.0,530.56,223.84,-6.0,83.97,1033.0,3.0,0.0,0.0,92.0,559.38,3700.0,4100.0,41,675.35,543.44,9.0,-209.0,0.0,-51.0,0.0,886.64,0.0
182,201402,0,81.0,0.0,7.0,1.0,186.73,556.0,99.59,130.92,200.0,,,39.44,,,,0.0,3,,639.82,0.0,,,200.0,,0.0,343.84,,,509.19,164.0,0.0,,,,,400.0,,72,,2782.48,,,,-34.0,,,
183,201403,0,0.0,0.0,0.0,0.0,92.64,444.0,,94.63,660.91,,,,,,,0.0,10,,205.95,0.0,,,660.91,,0.0,283.91,,,,,0.0,,,,,660.91,660.91,54,,126.83,,,,66.0,,,
184,201405,0,21.0,0.0,0.0,0.0,113.87,1246.0,17.99,44.95,1500.0,231.0,91.96,,,90.36,,0.0,12,51.37,449.8,4.0,190.0,,4100.0,,0.0,140.94,459.83,,89.99,,11.0,,,,451.83,1500.0,1500.0,36,67.38,133.22,14.0,,,4.0,,34.11,0.0
185,201409,1,16.0,0.0,0.0,0.0,159.39,532.0,,112.5,2076.98,,40.64,,,88.38,2076.98,0.0,12,,1002.24,0.0,41.0,,2076.98,,0.0,450.0,121.93,,,,0.0,,,,441.9,,2076.98,54,,2042.53,,,,1.0,,,
186,201404,0,0.0,0.0,0.0,0.0,71.96,2375.0,28.98,15.98,1720.5,269.0,,124.43,,26.78,,30.0,12,81.33,215.95,12.0,,,1720.5,59.0,1.0,79.93,,,140.96,355.0,11.0,,,,133.94,1720.5,1720.5,36,127.74,5236.1,14.0,,,30.0,,181.16,0.0
187,201403,1,173.0,5.0,4.0,2.0,74.36,986.0,,,800.23,167.0,71.77,121.02,,,,0.0,12,52.15,283.9,0.0,,,800.23,,0.0,,250.9,,,410.0,4.0,,,,,800.23,800.23,28,173.22,354.83,13.0,,,104.0,,470.41,35.84
188,201407,1,6.0,0.0,0.0,0.0,90.07,1944.0,33.75,110.51,3000.0,510.0,,62.63,1164.0,152.07,,12.0,12,110.21,900.7,10.0,678.0,-1.0,3000.0,8.0,3.0,773.57,,-52.0,236.25,319.0,10.0,28.0,28.0,553.0,920.58,8500.0,11500.0,53,562.77,1311.42,14.0,-276.0,0.0,-65.0,5.0,1059.06,260.25
190,201405,0,0.0,0.0,0.0,0.0,,265.0,22.5,41.98,1500.0,,,,,,,0.0,12,,,0.0,,,1500.0,,0.0,251.96,,,45.0,,0.0,,,,,1500.0,1500.0,48,,1440.0,,,,19.0,,,
191,201407,1,0.0,0.0,0.0,0.0,72.88,377.0,,,865.99,,,,,56.68,,0.0,12,,145.77,0.0,,,865.99,,0.0,,,,,,0.0,,,,113.37,865.99,865.99,39,,,,,,282.0,,,
192,201407,0,4.0,0.0,0.0,0.0,,301.0,44.75,54.98,800.0,,,,,113.5,,0.0,12,,,0.0,265.0,,800.0,,0.0,109.97,,,313.25,,0.0,,,,440.13,800.0,800.0,51,,642.57,,,,28.0,,,
193,201408,0,115.0,4.0,1.0,1.0,63.75,875.0,65.98,,700.0,220.0,,,439.0,,300.0,0.0,12,44.82,215.04,0.0,677.0,18.0,700.0,0.0,0.0,,,18.0,197.98,,1.0,18.0,18.0,439.0,,850.0,700.0,29,430.72,,8.0,-604.0,1.0,228.0,1.0,1460.94,138.56
194,201403,0,0.0,0.0,0.0,0.0,166.34,1702.0,27.32,65.17,400.0,763.0,110.37,140.75,544.0,35.99,200.0,7.0,5,203.24,738.65,12.0,,,400.0,83.0,1.0,325.88,451.4,,81.97,536.0,12.0,7.0,7.0,544.0,179.97,1000.0,800.0,35,463.21,1075.38,41.0,-4.0,0.0,3.0,0.0,516.66,0.0
195,201409,0,0.0,0.0,0.0,0.0,133.56,1192.0,135.71,66.62,300.0,355.0,100.65,41.19,,31.39,500.0,0.0,3,97.7,637.86,2.0,,,1500.0,,0.0,159.9,231.99,,472.88,205.0,10.0,,,,156.97,,300.0,40,138.96,1062.39,20.0,,,1.0,,217.16,110.34
196,201404,0,0.0,0.0,0.0,0.0,41.84,1031.0,31.17,20.95,500.0,254.0,90.0,34.66,,21.59,1000.0,0.0,12,51.03,334.72,0.0,,,500.0,,0.0,92.93,630.0,,155.94,128.0,8.0,,,,138.73,500.0,500.0,32,315.44,270.29,27.0,,,1.0,,339.21,99.85
198,201409,0,14.0,0.0,0.0,0.0,37.36,3257.0,377.99,43.96,1200.0,243.0,90.2,43.98,416.0,87.98,5225.64,7.0,12,54.11,298.88,0.0,310.0,15.0,3900.0,0.0,5.0,87.92,329.74,14.0,576.03,43.0,5.0,15.0,15.0,416.0,175.96,1341.88,1200.0,28,216.83,86.7,11.0,-4.0,1.0,21.0,1.0,160.76,105.26
199,201407,0,14.0,0.0,0.0,0.0,29.99,2193.0,45.04,,1000.0,128.0,,51.3,,19.99,1304.43,5.0,12,40.98,89.98,0.0,289.0,,1000.0,,14.0,,,,143.17,124.0,4.0,,,,19.99,1000.0,1000.0,43,213.13,556.1,7.0,,,204.0,,167.2,0.0
200,201402,1,65.0,0.0,1.0,1.0,53.49,1071.0,71.4,,1000.0,631.0,,97.06,,,,0.0,12,206.14,374.43,0.0,,,1000.0,,0.0,,,,235.92,306.0,10.0,,,,,1000.0,1000.0,29,463.94,1393.22,23.0,,,165.0,,428.62,148.68
201,201402,1,159.0,6.0,1.0,1.0,83.44,794.0,,9.99,2900.69,406.0,39.37,34.78,360.0,,1000.0,0.0,12,91.61,631.58,0.0,,24.0,2900.69,0.0,0.0,49.99,275.59,24.0,,121.0,2.0,24.0,24.0,360.0,,3900.69,3900.69,39,498.0,1530.03,23.0,-1.0,1.0,32.0,1.0,1651.9,172.16
202,201405,0,21.0,0.0,0.0,0.0,65.15,441.0,58.97,160.64,500.0,,78.37,,339.0,112.85,900.0,0.0,5,,288.37,0.0,115.0,17.0,500.0,0.0,0.0,831.36,263.93,14.0,219.93,,0.0,17.0,17.0,154.0,391.43,1300.0,500.0,44,,585.27,,-1.0,0.0,11.0,0.0,,
203,201405,0,21.0,0.0,0.0,0.0,,307.0,,,2000.0,,55.98,,344.0,69.95,2324.92,0.0,12,,,0.0,95.0,24.0,2783.92,0.0,0.0,,55.98,24.0,,,0.0,24.0,24.0,344.0,69.95,2783.92,2000.0,49,,796.12,,-9.0,1.0,123.0,1.0,,
204,201407,0,0.0,0.0,0.0,0.0,,1931.0,,28.97,2000.0,458.0,93.47,35.19,234.0,39.24,2000.0,14.0,12,116.86,,9.0,,1.0,4000.0,32.0,2.0,28.97,654.29,1.0,,175.0,12.0,1.0,1.0,234.0,274.68,6000.0,2000.0,44,441.74,109.39,31.0,-121.0,0.0,23.0,0.0,441.03,198.31
205,201407,0,20.0,0.0,0.0,0.0,,2823.0,114.64,56.37,300.0,,27.98,,,,,5.0,5,,,0.0,116.0,,300.0,,4.0,281.88,27.98,,455.9,,0.0,,,,,300.0,300.0,46,,731.31,,,,9.0,,,
207,201408,1,,,,,63.18,1703.0,,,1200.0,,,,307.0,,1000.0,8.0,12,,505.44,2.0,,23.0,1200.0,46.0,1.0,,,23.0,,,0.0,23.0,23.0,307.0,,3200.0,1200.0,30,,,,-317.0,1.0,299.0,1.0,,
208,201408,0,0.0,0.0,0.0,0.0,,205.0,48.87,58.77,1654.76,,,,,,2454.57,0.0,12,,,0.0,,,4964.28,,0.0,428.56,,,302.15,,0.0,,,,,1654.76,1654.76,54,,103.13,,,,12.0,,,
210,201404,0,36.0,0.0,0.0,3.0,51.76,1280.0,,39.9,800.0,470.0,52.87,33.32,,,,0.0,12,142.21,362.32,5.0,310.0,,800.0,,0.0,319.2,298.16,,,99.0,6.0,,,,,800.0,800.0,57,225.33,1286.32,16.0,,,-68.0,,233.54,162.23
213,201408,0,0.0,0.0,0.0,0.0,,242.0,89.88,78.62,1500.0,,,,,,,0.0,12,,,0.0,,,3000.0,,0.0,628.96,,,419.49,,0.0,,,,,1500.0,1500.0,40,,756.21,,,,-22.0,,,
214,201403,0,0.0,0.0,0.0,0.0,,292.0,77.64,,921.6,,41.31,,,105.0,,0.0,12,,,0.0,,,921.6,,0.0,,123.93,,232.94,,0.0,,,,420.0,921.6,921.6,30,,1409.93,,,,100.0,,,
215,201403,1,87.0,0.0,1.0,1.0,,250.0,,,300.0,,,,,23.48,,0.0,12,,,0.0,,,300.0,,0.0,,,,,,0.0,,,,164.36,300.0,300.0,31,,1879.56,,,,250.0,,,
216,201406,0,0.0,0.0,0.0,0.0,71.72,521.0,16.66,,500.0,,,,,84.37,,0.0,3,,234.39,0.0,,,500.0,,0.0,,,,49.99,,0.0,,,,421.91,500.0,500.0,45,,,,,,255.0,,,
217,201408,0,168.0,5.0,2.0,2.0,71.61,813.0,,52.99,300.0,366.0,,54.8,,,,0.0,5,81.06,211.44,0.0,199.0,,300.0,,0.0,370.93,,,,281.0,1.0,,,,,300.0,300.0,30,471.02,0.0,23.0,,,22.0,,726.21,97.26
218,201407,0,6.0,0.0,0.0,0.0,78.51,3606.0,,,2000.0,672.0,36.65,76.75,329.0,24.98,1500.0,28.0,12,183.5,375.02,0.0,617.0,7.0,4000.0,0.0,2.0,,109.96,7.0,,259.0,3.0,7.0,7.0,329.0,24.98,5000.0,4000.0,53,656.95,1702.15,20.0,-55.0,0.0,149.0,0.0,488.31,89.38
219,201405,0,56.0,0.0,0.0,1.0,67.32,843.0,163.7,29.39,500.0,398.0,,71.22,,19.07,,0.0,3,122.11,484.74,0.0,,,500.0,,0.0,88.18,,,654.8,380.0,3.0,,,,133.49,500.0,500.0,54,344.44,2041.82,12.0,,,48.0,,330.64,0.0
